price,size,lsize,age,bathp,month,poolag,poolig,firep,sager,dagar,car_p,busy_rd,ele
162000,1528,5940,18,6,66,0,0,1,1,0,0,0,0
122500,1000,5940,16,6,58,0,0,0,0,0,0,0,0
230000,1681,36000,29,4,67,0,0,1,1,0,0,0,0
103500,1120,5841,18,4,51,0,0,0,0,0,1,0,0
124000,1043,5980,20,4,64,0,0,1,0,0,0,0,0
105000,1100,8989,19,4,50,0,0,0,1,0,0,0,0
147000,1392,5865,20,6,70,0,0,0,1,0,0,0,0
116000,1205,7391,47,4,66,0,0,0,0,0,0,1,0
144000,1250,10560,25,5,71,1,0,0,0,0,0,1,0
122000,980,2233,80,4,70,0,0,0,0,0,0,1,0
103000,1064,3888,10,6,53,0,0,1,1,0,0,0,0
153000,1650,11305,14,7,58,0,0,1,0,1,0,0,0
215000,2250,7500,9,9,53,0,1,1,0,1,0,0,0
115000,1200,3600,37,6,52,0,0,0,0,0,0,0,0
224900,2060,9588,1,13,69,0,0,1,0,1,0,1,0
159000,1500,6312,100,6,65,0,0,1,0,0,0,0,0
58000,860,1284,80,3,49,0,0,0,0,0,0,0,0
90500,1378,3180,80,4,54,0,0,1,0,0,0,0,0
138000,1680,2660,48,6,53,0,0,1,0,0,0,0,0
118000,1100,2600,100,3,58,0,0,1,0,0,0,0,0
84000,1050,2171,80,4,68,0,0,0,0,0,0,0,0
107000,960,6160,50,4,52,0,0,1,0,0,0,0,0
82500,1370,5282,80,5,50,0,0,0,0,0,0,0,0
131300,1636,3234,80,6,67,0,0,0,0,0,0,0,0
137000,1064,7200,34,7,64,0,0,0,0,0,0,0,0
118000,1000,6720,32,8,57,0,0,0,0,0,0,0,0
145150,1053,6760,20,7,69,0,0,1,0,0,0,0,0
129000,850,6720,30,4,68,0,0,0,1,0,0,0,0
165000,1830,5952,1,8,57,0,0,1,0,1,0,0,1
83000,1075,2244,80,4,64,0,0,0,0,0,0,0,0
107500,1488,4622,80,6,52,0,0,0,0,0,0,0,0
138000,1300,1891,80,4,71,0,0,0,0,0,1,0,0
98500,1039,2499,65,4,58,0,0,0,0,0,0,0,0
102900,1020,5594,20,6,55,0,0,0,0,0,0,0,0
109500,1110,7440,80,4,51,0,0,1,0,0,0,1,0
114000,1300,3246,2,6,52,0,0,0,1,0,0,1,1
131000,1510,6050,1,9,52,0,0,1,1,0,0,1,0
122000,1160,5724,0,7,51,0,0,0,0,1,0,1,1
152900,1310,3249,3,6,68,0,0,1,1,0,0,1,1
127500,1130,6268,1,7,56,0,0,0,1,0,0,1,1
130000,1440,8658,50,8,52,0,0,0,0,0,0,1,0
111000,1600,3472,80,7,49,0,0,0,0,0,0,1,0
132000,1078,3420,3,6,65,0,0,1,1,0,0,1,1
180000,1920,17000,21,6,65,0,0,1,0,1,0,1,0
122000,1080,3450,2,9,61,0,0,1,1,0,0,0,1
133900,1075,6360,27,7,63,0,0,0,0,0,0,0,0
126000,1255,8624,21,7,51,0,0,1,1,0,0,0,0
95500,780,10812,80,3,60,0,0,0,0,0,0,1,0
84000,1080,6624,80,6,51,0,0,0,0,0,0,1,0
77900,1100,6660,80,5,53,0,0,0,0,0,0,1,0
115900,1570,6669,65,10,57,0,0,0,0,0,0,1,1
110000,1000,3200,28,7,63,0,0,1,0,0,0,1,0
125000,1570,7263,65,10,63,0,0,0,0,0,0,1,1
121000,2000,3400,76,8,50,0,0,1,0,0,0,0,0
126900,1122,10818,24,4,64,0,0,0,0,0,0,0,0
298100,2900,11000,112,3,65,0,0,1,0,0,0,0,0
132500,1360,2632,4,9,51,0,0,0,1,0,0,0,1
170000,1840,5428,7,9,52,0,0,0,0,1,0,0,0
188000,1799,4664,7,9,69,0,0,1,0,1,0,0,0
112000,1164,4928,80,3,65,0,0,0,0,0,0,0,0
64500,844,1640,80,3,64,0,0,0,0,0,0,0,0
195000,2000,4440,23,6,53,0,1,1,0,1,0,0,0
212000,1300,15540,24,8,72,0,1,1,0,1,0,0,0
130000,1626,7260,70,5,65,0,0,1,0,0,0,0,0
117000,1225,2200,80,4,54,0,0,0,0,0,0,0,0
122000,1500,8125,2,6,53,0,0,0,1,0,0,0,1
125900,1677,7800,3,5,52,0,0,0,1,0,0,0,1
127500,1580,7655,5,4,61,0,0,0,1,0,0,0,1
147500,1450,5300,13,6,67,0,0,1,1,0,0,0,1
91500,1570,5838,80,6,56,0,0,0,0,0,0,0,0
112000,1350,6663,80,10,51,0,0,0,0,0,0,0,0
110000,1300,6228,53,3,64,0,0,0,0,0,0,0,0
97500,1080,8858,80,4,64,0,0,0,0,0,0,0,0
125000,1615,6250,6,6,49,0,0,1,1,0,0,0,0
150000,1086,5750,8,7,67,0,0,0,1,0,0,0,0
130000,1475,5940,20,8,66,0,0,1,0,0,0,0,0
274550,2450,8118,0,10,63,0,0,1,0,1,0,0,0
135000,1300,6940,12,6,64,0,0,0,1,0,0,0,1
106000,1050,4110,6,6,63,0,0,0,0,0,0,0,1
137000,1700,6050,18,6,51,0,0,1,1,0,0,0,0
125000,1100,7268,18,4,61,0,0,0,1,0,0,0,0
170000,2000,7604,18,10,69,0,0,1,1,0,0,0,1
187000,2085,10422,80,6,58,0,1,1,0,0,0,0,0
128500,1100,6000,34,5,49,0,1,1,0,0,0,0,0
100000,980,6000,30,4,55,0,0,0,1,0,0,0,0
230280,2600,7741,1,11,52,0,0,1,0,1,0,0,0
100000,1300,3260,80,7,51,0,0,0,0,0,0,0,0
95000,1300,4661,80,4,54,0,0,0,0,0,0,0,0
257000,2500,7080,0,10,64,0,0,1,0,1,0,0,0
128000,1100,7530,28,4,66,0,0,0,0,0,0,0,0
89000,1400,4600,80,6,56,0,0,0,0,0,0,0,0
119900,920,4167,0,4,66,0,0,0,1,0,0,0,0
96000,900,5830,27,4,51,0,0,0,0,0,0,0,0
111000,1040,6250,28,5,50,0,0,0,1,0,0,0,0
92000,1850,3016,80,5,59,0,0,1,0,0,0,0,0
125000,1390,1624,38,5,56,0,0,1,1,0,0,0,0
165000,1576,2916,88,6,67,0,0,0,0,0,0,0,0
77500,1061,3675,80,4,55,0,0,0,0,0,0,0,0
137000,1850,6474,100,8,50,0,0,0,0,0,0,0,0
146900,1550,5106,80,6,51,0,0,0,0,0,0,0,0
120000,1150,5684,14,4,66,0,0,0,1,0,0,0,0
108500,1250,7700,28,4,49,0,0,1,1,0,0,0,0
120000,1550,5000,9,6,50,0,0,0,1,0,0,0,1
127000,1374,11135,34,6,56,0,0,0,1,0,0,0,0
133000,1250,10742,28,6,62,0,0,1,0,1,0,0,0
167000,1780,2860,10,10,53,0,0,1,1,0,0,0,1
115000,1250,4720,40,7,54,0,0,0,0,0,0,0,0
124000,1680,5400,31,5,66,0,0,0,0,0,0,0,0
117000,800,5750,31,7,65,0,0,1,0,0,0,0,0
182000,2776,11962,80,12,51,0,0,1,0,0,0,0,0
77000,1100,1994,80,3,69,0,0,0,0,0,0,0,0
171500,1489,21780,80,5,67,0,0,0,0,0,0,0,0
163060,1580,9394,1,10,52,0,0,1,0,1,0,1,0
124900,1130,2886,3,6,64,0,0,0,1,0,0,0,1
99900,750,18961,30,6,61,0,0,0,0,0,0,0,0
136500,2000,8996,80,6,67,0,0,0,0,0,0,0,0
132000,1066,1367,17,8,54,0,0,1,1,0,0,0,0
100000,800,6596,39,4,64,0,0,0,0,0,0,0,0
126000,1032,13352,30,7,63,0,0,1,0,0,0,0,0
120000,1050,4200,6,4,65,0,0,0,0,0,0,0,0
97500,1000,4200,4,4,51,0,0,1,0,0,0,0,0
93900,910,4800,7,4,51,0,0,0,0,0,0,0,0
114000,1040,3600,7,6,64,0,0,0,0,0,0,0,1
114000,1040,3600,7,6,64,0,0,0,0,0,0,0,1
91000,1006,3600,6,6,51,0,0,0,0,0,0,0,1
117500,996,3597,9,6,65,0,0,1,0,0,0,0,1
243308,2400,7551,1,10,52,0,0,1,0,1,0,0,0
263000,2496,7727,1,11,70,0,0,1,0,1,0,0,0
125900,1050,8752,16,7,51,0,0,1,0,0,0,0,0
104900,1135,10896,80,6,58,0,0,0,0,0,0,0,0
77200,1110,2750,64,4,54,0,0,1,0,0,0,0,0
90000,1300,2625,80,5,55,0,0,0,0,0,0,0,0
89000,1244,2660,80,5,59,0,0,0,0,0,0,0,0
105000,1200,3825,80,4,67,0,0,0,0,0,0,0,0
179000,2182,6103,80,9,62,0,0,1,0,0,0,0,0
213000,2100,7476,2,9,64,0,0,1,0,1,0,0,0
192500,2047,6720,10,10,52,0,0,1,0,1,0,0,0
90000,1350,5050,80,6,51,0,0,0,1,0,0,0,0
98900,820,2450,45,4,66,0,0,0,0,0,0,0,0
79000,1020,2412,80,4,58,1,0,0,0,0,0,0,0
103000,1180,5000,60,4,58,0,0,0,0,0,0,0,0
127000,1040,4100,29,8,63,0,0,0,0,0,0,0,0
141000,1300,4168,74,3,64,0,0,1,1,0,0,0,0
112500,957,4268,80,4,66,0,0,0,0,0,0,0,0
86000,950,2516,80,5,66,0,0,1,0,0,0,0,0
78000,1090,3689,80,6,55,0,0,0,0,0,0,0,0
255000,2346,5929,5,12,63,0,0,1,0,1,0,0,0
65000,1160,4986,80,4,59,0,0,0,0,0,0,0,0
118000,1160,5872,1,7,52,0,0,1,1,0,0,1,0
135000,1320,5407,0,6,64,0,0,0,1,0,0,1,0
129000,1000,4185,1,8,62,0,0,1,0,1,0,1,0
147000,1409,5610,1,7,63,0,0,0,0,1,0,1,0
154000,1550,4800,0,9,62,0,0,1,1,0,0,1,0
131900,1150,4160,0,4,63,0,0,0,1,0,0,1,1
212000,2168,6993,1,10,57,0,0,1,0,1,0,1,0
140500,1566,6283,0,10,52,0,0,1,0,1,0,1,0
146500,1300,6060,3,9,53,0,0,1,0,1,0,0,0
135000,1242,6100,3,7,66,0,0,0,1,0,0,0,1
151000,1240,6250,2,7,58,0,0,0,1,0,0,0,0
130000,1560,3240,4,9,64,0,0,0,1,0,0,0,1
124000,1134,3252,3,6,55,0,0,0,1,0,0,0,0
107000,1290,3246,3,6,51,0,0,1,1,0,0,0,1
155000,1232,6781,2,6,72,0,0,1,1,0,0,0,1
143000,1080,3249,5,7,72,0,0,0,1,0,0,0,0
127000,1139,3255,35,9,63,0,0,0,1,0,0,0,0
144500,1450,6000,12,6,63,0,0,1,0,1,0,0,1
148000,1219,3627,50,7,67,0,0,0,0,0,0,0,0
180000,1892,6489,27,6,66,0,0,1,1,0,0,0,1
160000,1892,6560,26,6,56,0,0,1,1,0,0,0,1
120000,1017,7474,21,4,60,0,0,1,0,0,0,0,0
148000,2450,5252,80,10,53,0,0,0,0,0,0,0,0
111000,800,5000,30,4,69,0,0,0,0,0,0,0,0
143500,1020,5960,25,7,71,0,0,1,1,0,0,0,0
129900,1400,12460,35,4,67,1,0,1,0,0,0,0,0
110000,1121,7506,33,5,61,0,0,0,0,0,0,0,0
120000,1148,5885,19,7,54,0,0,1,0,0,0,0,0
105000,1060,5300,20,5,51,0,0,0,0,0,0,0,1
135950,1840,8093,80,6,50,0,0,0,0,0,0,0,0
138000,1473,7500,80,4,65,0,0,0,0,0,0,0,1
185000,1800,9902,19,6,55,0,0,1,0,1,0,0,1
88900,992,3510,80,5,52,0,0,0,0,0,0,0,0
106000,864,3089,50,4,66,0,0,0,0,0,0,0,0
84000,1100,3080,80,6,49,0,0,0,0,0,0,0,0
112000,1100,2800,80,4,64,0,0,0,0,0,0,0,0
62000,1035,2415,80,3,50,0,0,0,0,0,0,0,0
115000,1023,3578,80,4,71,0,0,0,0,0,0,0,0
106000,944,3120,70,3,69,0,0,0,0,0,0,0,0
98500,1160,2421,60,6,69,0,0,1,0,0,0,0,0
180000,1780,7502,16,6,51,0,0,1,0,1,0,0,0
102000,1050,6325,28,7,49,0,0,1,0,0,0,0,0
140000,900,6492,30,7,71,0,0,0,0,0,0,0,0
133500,1254,3059,1,6,63,0,0,0,0,0,0,0,1
111900,960,6710,6,6,49,0,0,1,1,0,0,1,0
144900,1540,6960,8,10,59,0,0,1,1,0,0,1,0
132000,1622,5451,1,7,57,0,0,1,1,0,0,1,1
130000,1350,5187,2,7,57,0,0,1,1,0,0,1,1
129000,1470,5227,1,7,56,0,0,0,1,0,0,1,0
115000,1500,6180,1,6,50,0,0,0,1,0,0,1,1
127000,900,6600,7,5,62,0,0,1,1,0,0,1,1
149800,1625,5500,2,4,69,0,0,1,1,0,0,1,1
219000,2800,9328,1,10,59,0,0,1,0,1,0,1,0
194500,2076,6300,8,12,64,0,0,1,1,0,0,0,0
138000,1685,5645,8,6,49,0,0,1,0,1,0,0,0
95000,1100,4160,45,4,58,0,0,0,0,0,0,0,0
129500,996,6129,32,4,63,0,0,1,0,0,0,0,0
130000,1075,3180,25,8,66,0,0,1,0,0,0,0,1
115000,1100,3000,2,4,66,0,0,0,0,0,0,0,1
102000,1100,3060,5,6,53,0,0,0,0,0,0,0,1
121000,1280,3353,1,8,63,0,0,1,1,0,0,0,1
120000,1075,3000,6,7,69,0,0,0,0,0,0,0,1
110500,1050,6758,31,6,56,0,0,0,1,0,0,0,0
142000,1330,5900,32,4,66,0,0,1,1,0,0,0,0
139000,932,5668,32,4,71,0,0,0,0,0,0,0,0
166000,2170,3745,80,7,57,0,0,1,0,0,0,0,0
340000,3200,7802,114,6,66,0,0,1,0,1,0,0,0
179900,1750,7000,13,6,63,0,0,0,1,0,0,0,0
103000,1065,3154,80,4,60,0,0,0,0,0,0,0,0
119000,1700,8744,80,5,56,1,0,1,0,0,0,1,0
99000,1040,3600,50,7,68,0,0,0,0,0,0,1,0
190000,2450,4218,80,8,53,0,0,1,0,0,0,1,0
146000,1500,5858,42,9,70,0,0,1,0,0,0,0,0
124000,1040,2692,80,4,63,0,0,0,0,0,0,0,0
126000,1180,15440,22,4,50,0,0,0,1,0,0,0,0
132500,1300,5356,13,7,55,0,0,1,1,0,0,0,0
129000,1400,5849,13,6,60,0,0,1,1,0,0,0,0
138000,1230,5500,13,8,55,0,0,1,1,0,0,0,0
125000,823,5824,78,7,65,0,0,1,0,0,0,0,0
138000,1438,7920,60,7,59,0,0,1,0,0,0,0,0
137000,1104,6600,31,7,66,0,0,1,1,0,0,0,1
195000,1550,6912,2,9,71,0,0,1,0,1,0,0,0
145000,1030,4988,4,4,72,0,0,0,0,1,0,0,1
105000,1150,3588,13,4,59,0,0,0,0,0,0,0,0
85000,1180,3360,80,5,59,0,0,0,0,0,0,0,0
83900,1076,4840,140,4,59,0,0,1,0,0,0,0,0
104000,1064,5713,50,4,58,0,0,0,0,0,0,0,0
89900,730,5280,40,4,68,0,0,1,0,0,0,0,1
97000,1292,5250,50,4,63,0,0,0,0,0,0,0,0
105000,1080,2646,2,6,58,0,0,0,1,0,0,0,1
102000,1050,4356,80,4,57,0,0,0,0,0,0,0,0
110000,1082,4356,60,4,68,0,0,0,0,0,0,0,0
103000,1251,5200,50,4,65,0,0,1,0,0,0,0,0
130000,937,6750,38,4,70,0,0,0,1,0,0,0,1
95000,1871,7448,80,8,50,0,0,0,0,0,0,0,0
78500,1125,3547,80,3,67,0,0,0,0,0,0,0,0
112000,1134,6490,17,6,52,0,1,0,0,0,0,0,0
108000,980,7398,18,5,49,0,1,0,0,0,0,0,0
125000,980,6099,18,4,57,0,0,1,0,0,0,0,0
125000,1224,5000,12,4,64,0,0,0,0,0,0,0,0
118900,1224,7415,12,7,55,0,0,0,0,0,0,0,0
124000,975,6441,18,4,63,0,0,0,0,0,0,0,0
144000,980,6897,20,5,72,0,1,0,0,0,0,0,0
113000,1276,6564,13,7,49,0,0,1,1,0,0,0,0
127000,1450,6919,10,7,50,0,0,1,0,1,0,0,0
155000,1485,21770,37,4,70,0,1,1,0,0,0,0,0
86000,1339,3619,80,4,56,0,0,0,0,0,1,0,0
75900,922,1953,80,4,69,0,0,0,0,0,0,0,0
113000,1075,2814,0,6,61,0,0,0,0,0,0,0,1
235500,2300,6780,2,11,68,0,0,1,0,1,0,0,0
81000,1350,2873,80,4,55,0,0,0,0,0,0,0,0
87000,1490,5874,80,4,56,0,0,0,0,0,0,0,0
130000,925,8467,33,4,65,0,0,0,0,0,0,0,0
115000,904,1226,25,4,57,1,0,0,0,0,0,0,0
272050,2500,7364,80,9,62,0,0,1,0,1,0,0,0
87500,1400,5290,42,4,58,0,0,0,0,0,0,1,0
145300,1536,5786,80,6,65,0,0,0,0,0,0,1,0
108000,1116,4290,80,4,57,0,0,0,0,0,0,1,0
100000,966,5000,22,4,62,0,0,0,0,0,0,1,0
143500,1265,5220,20,7,63,0,0,1,1,0,0,0,0
75000,800,8250,80,3,54,0,0,0,0,0,0,0,0
142000,1600,9055,100,4,60,0,0,0,0,0,0,0,0
143000,1250,1972,0,6,67,0,0,0,1,0,0,0,1
143900,1250,3500,1,6,70,0,0,0,1,0,0,0,1
260000,2526,5304,90,12,72,0,0,1,0,0,0,0,0
142000,1100,5300,4,7,58,0,0,1,1,0,0,0,1
146500,1439,5500,4,6,56,0,0,1,1,0,0,0,1
149900,1160,8174,21,4,67,0,0,0,0,0,1,0,0
131900,1450,5093,8,6,50,1,0,1,1,0,0,0,0
109000,1050,4876,35,5,54,0,0,0,1,0,0,0,0
130300,1056,4352,18,7,61,0,0,0,0,0,0,0,0
205000,2000,4794,3,9,55,0,0,1,0,1,0,0,1
132000,1185,5900,23,6,53,0,0,0,1,0,0,0,0
113000,1224,2944,23,10,65,0,0,0,0,0,0,0,0
85000,1224,2944,17,8,57,0,0,0,0,0,0,0,0
115100,1225,3789,20,6,66,0,0,1,0,0,0,0,0
105000,1000,2900,20,4,64,0,0,0,0,0,0,0,0
132000,2000,6960,12,6,58,0,0,1,1,0,0,0,0
152500,1395,4584,73,4,66,0,0,1,0,0,0,0,1
110000,1730,2281,80,8,52,0,0,0,0,0,0,0,0
135000,1062,5049,100,4,67,0,0,1,0,0,0,0,1
86000,1000,4842,80,4,51,0,0,0,0,0,0,0,0
125000,855,95928,80,3,72,0,0,0,0,0,0,0,0
152500,1218,6241,3,10,60,0,0,1,0,1,0,0,0
158000,1260,6048,2,7,66,0,0,1,0,1,0,0,0
140000,2050,3435,80,8,50,0,0,0,0,0,0,0,0
64000,900,1102,80,4,55,0,0,0,0,0,0,0,0
96000,1000,5000,12,4,52,0,0,0,0,0,0,0,1
118000,1450,6000,11,6,52,0,0,1,1,0,0,0,1
145000,1095,5136,13,6,71,0,0,0,1,0,0,0,1
117900,1080,3470,80,5,66,0,0,1,0,0,0,0,0
115000,1000,4092,80,4,66,0,0,0,0,0,0,0,0
115000,1000,4092,80,4,66,0,0,0,0,0,0,0,0
126500,1790,4356,50,4,63,0,0,0,0,0,0,0,0
132500,1300,3270,3,6,66,0,0,1,1,0,0,0,1
114900,1050,3240,3,6,53,0,0,0,0,0,0,0,1
115500,1280,3200,2,9,51,0,0,1,1,0,0,0,1
126600,1000,7439,31,7,65,0,0,1,0,0,0,0,0
119000,1300,3676,1,8,63,0,0,1,1,0,0,0,1
170000,2200,5250,5,11,50,0,0,1,0,1,0,0,0
180000,2186,10276,11,9,54,0,0,1,0,1,0,0,0
217000,1900,8680,13,9,70,0,1,1,0,1,0,0,0
108600,1000,4705,36,4,64,0,0,0,0,0,0,0,0
170000,1542,5924,2,7,68,0,0,1,1,0,0,0,1
126000,1050,7410,30,7,53,0,0,0,0,0,0,0,0
129000,1056,7410,28,7,62,0,0,0,0,0,0,0,0
145000,1080,7567,11,7,65,0,0,1,0,0,0,0,0
106000,1075,3900,7,6,61,0,0,0,0,0,0,0,1
116131,1000,3779,8,6,71,0,0,0,0,0,0,0,1
167000,1900,7268,1,9,50,0,0,1,0,1,0,0,0
136000,1400,5250,4,9,65,0,0,1,1,0,0,0,1
157500,1400,5800,2,9,69,0,0,0,1,0,0,0,1
156000,1184,6300,10,7,64,0,0,1,1,0,0,0,0
140500,1178,6050,9,7,54,0,0,1,0,1,0,0,0
151000,1600,6050,8,9,56,0,0,1,1,0,0,0,0
160000,1618,6900,7,9,55,0,0,1,1,0,0,0,0
157000,1750,6600,10,6,67,0,0,1,1,0,0,0,0
208000,2400,6000,1,14,50,0,0,1,0,1,0,0,0
133000,800,6000,25,7,69,0,0,0,0,0,0,0,0
128600,1165,7475,0,6,58,0,0,1,1,0,0,0,0
163000,1732,6496,1,11,59,0,0,1,1,0,0,0,0
148500,1501,3347,0,9,61,0,0,0,1,0,0,0,0
157000,1420,6890,1,9,64,0,0,1,0,0,0,0,0
153400,1420,3080,1,9,62,0,0,0,1,0,0,0,0
156500,1830,2837,75,5,67,0,0,0,0,0,0,0,0
114500,1050,16456,41,7,65,0,0,0,0,0,0,1,0
114600,1050,16456,41,7,65,0,0,0,0,0,0,1,0
106500,1075,8379,39,4,59,0,0,1,0,0,0,1,0
103200,1035,5948,80,6,58,0,0,1,0,0,1,1,0
77000,870,6664,80,5,51,0,0,0,0,0,0,0,0
128000,1400,5355,4,6,57,0,0,1,1,0,0,0,1
125500,1370,6300,5,6,59,0,0,1,0,0,0,0,1
140000,1450,1365,5,7,63,0,0,1,0,1,0,0,1
83000,850,5250,80,4,52,0,0,0,0,0,0,1,0
85900,1080,4356,60,3,60,0,0,0,0,0,0,1,0
134000,950,4940,29,4,69,0,0,0,0,0,1,1,0
131000,1344,8184,80,4,50,0,0,0,0,0,0,0,0
112000,1230,2534,65,4,59,0,0,1,0,0,0,0,0
116000,1470,4356,80,4,52,0,0,1,0,0,0,0,0
83000,1080,3990,80,4,51,0,0,0,0,0,0,0,0
117000,1440,5841,80,4,49,0,0,0,0,0,0,0,0
345000,3500,9135,125,16,64,0,0,1,0,0,0,0,0
118500,1680,3140,80,7,54,0,0,0,0,0,0,0,0
137000,1100,3680,80,5,67,0,0,0,0,0,0,0,0
140000,1470,4356,80,4,69,0,0,1,0,0,0,0,0
144000,1480,4208,80,3,70,0,0,0,0,0,0,0,0
128900,950,3633,0,4,68,0,0,0,1,0,0,0,1
167000,1760,2976,80,4,70,0,0,0,0,0,0,0,1
190000,1649,3442,120,4,68,0,0,1,0,0,1,0,0
118000,1350,6230,80,4,51,0,0,0,0,0,0,0,0
134500,908,6100,30,4,67,0,0,0,0,0,0,0,0
95000,1235,7310,37,6,49,0,0,0,0,0,0,0,1
139000,1050,6000,28,4,69,0,0,1,1,0,0,0,0
142300,1227,3615,0,7,62,0,0,0,0,1,0,0,0
113000,1500,3915,80,3,52,0,0,0,1,0,0,0,0
208000,1975,8349,0,9,66,0,0,1,0,1,0,0,0
260000,2400,11000,13,12,71,0,1,1,0,1,0,0,1
128000,1025,4617,30,4,62,0,0,0,1,0,0,0,0
162500,1700,3491,80,6,62,0,0,0,0,0,1,0,0
77500,987,2800,80,4,50,0,0,0,0,0,0,0,0
128000,1760,11210,80,3,61,0,0,0,0,0,0,0,0
119500,1000,2879,80,4,55,0,0,1,0,0,0,0,0
110000,810,4369,50,4,66,0,0,0,0,0,0,0,0
78500,1240,4022,80,4,50,0,0,0,0,0,0,0,0
120000,1332,3690,80,6,67,0,0,1,0,0,0,0,0
118500,1575,8510,80,7,63,0,0,0,0,0,0,0,0
267000,2250,10600,55,7,67,0,0,1,1,0,0,1,0
205000,2100,7500,80,8,68,0,0,1,0,1,0,1,0
110500,1000,1699,18,7,56,0,0,0,0,0,1,0,0
102000,1050,3500,6,6,58,0,0,0,0,0,0,0,1
104000,1100,3200,4,6,60,0,0,1,0,0,0,0,1
107000,1132,4200,6,6,51,0,1,0,0,0,0,0,0
124000,1100,3300,6,6,70,0,0,0,0,0,0,0,1
108000,1050,10868,2,6,62,0,0,1,0,0,0,0,1
242000,2604,10416,2,14,60,0,1,1,0,1,0,0,0
125000,1100,5700,18,7,62,0,0,0,1,0,0,0,0
158000,1750,6600,21,6,68,0,0,0,0,1,0,0,0
114000,990,7900,30,6,52,0,0,0,0,0,0,0,0
134000,966,6750,35,4,72,0,0,1,0,0,0,0,0
164000,1600,7268,17,7,63,0,0,1,1,0,0,0,0
68000,800,2500,80,3,55,0,0,0,0,0,0,1,0
105000,970,6000,26,4,56,0,0,0,0,0,0,1,0
122500,935,6574,20,6,67,1,0,1,0,0,0,1,0
97000,938,5650,32,7,60,0,0,0,0,0,0,1,0
147000,2424,8393,10,8,66,0,0,1,1,0,0,1,1
164000,1357,8736,16,6,65,0,0,1,1,0,0,0,0
91000,710,4900,80,8,68,0,0,0,0,0,0,0,0
92000,900,4800,80,4,56,0,0,0,0,0,0,0,0
126500,1544,5663,30,7,50,0,0,1,0,0,0,1,0
145000,1058,6188,25,6,53,0,0,0,1,0,0,1,0
145000,955,5583,25,8,70,0,0,0,0,0,0,1,0
140000,1006,4953,33,6,69,0,0,0,0,0,1,1,0
68000,750,6405,80,4,50,0,0,1,0,0,0,1,0
119000,1084,6630,24,4,60,0,0,0,0,0,0,1,0
115000,1000,5500,28,4,57,0,0,0,0,0,0,1,0
94000,900,3880,28,4,67,0,0,0,0,0,0,1,0
110000,735,11078,80,8,64,0,0,0,0,0,0,1,0
134000,1150,12100,40,3,65,0,0,0,0,0,0,0,0
100000,1065,4300,10,7,51,0,0,0,0,0,0,0,1
105000,1100,5936,12,4,53,0,0,0,0,0,0,0,1
94000,1034,5895,10,5,49,1,0,1,0,0,0,0,1
147500,1800,5565,10,8,64,0,0,1,0,1,0,0,1
162000,2016,5620,9,10,59,0,0,1,0,1,0,0,1
124000,1300,5000,2,6,49,0,0,1,1,0,0,0,1
139000,1324,5000,13,10,69,0,0,0,1,0,0,0,1
151000,1280,5600,12,9,69,0,0,1,0,0,0,0,1
140000,1160,5000,3,8,62,0,0,1,1,0,0,0,1
94250,1050,4618,20,4,56,0,0,0,0,0,0,0,0
129900,1170,6167,5,9,55,0,0,0,1,0,0,0,0
117500,1060,3708,2,6,67,0,0,0,0,0,0,0,1
117500,1018,3483,1,6,63,0,0,0,1,0,0,0,1
225000,2000,8190,2,9,65,0,0,1,0,1,0,0,0
133700,1280,4900,0,6,61,0,0,0,1,0,0,1,0
94000,815,9312,50,6,65,0,0,1,1,0,0,0,0
127500,1220,7980,2,7,50,0,0,1,1,0,0,1,0
104000,1100,3497,10,7,54,0,0,0,1,0,0,1,0
104000,1212,5143,13,6,58,0,0,0,0,0,0,1,0
158000,1110,6840,5,7,70,0,0,1,0,1,0,1,0
180000,1560,5945,5,8,68,0,0,1,1,0,0,0,0
180000,1519,7020,8,9,71,0,1,1,0,1,0,0,0
112000,1200,7304,19,4,68,0,0,0,0,0,0,0,0
134000,1620,7187,16,7,58,0,0,1,1,0,0,0,0
102000,1226,6700,35,4,58,0,0,0,0,0,0,0,0
134000,1226,6700,36,4,70,0,0,0,0,0,0,0,0
116500,900,5471,43,4,64,0,0,0,0,0,0,0,0
107500,800,5545,32,4,62,0,0,1,0,0,0,0,0
115000,1000,1881,80,4,70,0,0,1,0,0,0,0,0
157000,1210,4312,6,9,54,0,0,1,0,1,0,0,0
152000,1200,6050,6,9,58,0,0,1,0,1,0,0,0
171000,1200,6050,7,9,66,0,0,1,0,1,0,0,1
160000,2100,6050,5,9,50,0,0,1,0,1,0,0,1
139500,1600,6325,5,9,49,0,0,1,0,1,0,0,0
167000,1762,5750,6,9,54,0,0,1,1,0,0,0,0
195500,1685,7806,4,9,69,0,0,1,0,1,0,0,0
126000,1260,6240,13,8,58,0,0,0,1,0,0,1,0
129000,1280,6240,11,6,50,0,1,1,1,0,0,1,0
116500,1150,6210,19,4,59,0,0,0,1,0,0,0,0
86000,962,3150,58,4,49,0,0,0,0,0,0,1,0
114000,1500,2700,80,6,65,0,0,0,0,0,0,1,0
114000,1560,2700,80,6,65,0,0,0,0,0,0,1,0
155000,1296,9000,55,4,68,0,0,1,0,0,0,1,0
133000,1250,2376,59,3,72,0,0,1,0,0,0,1,0
129900,1057,5460,9,8,55,0,0,0,1,0,0,0,0
163000,1350,5460,8,7,65,0,0,0,0,0,0,0,0
